Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU06,OUT046,3531.963126394502
FDX57,OUT045,1611.4870930035486
FDX36,OUT027,4864.952694944426
FDL16,OUT045,573.1313595057368
FDT16,OUT010,2538.953376792144
FDN16,OUT018,2065.5148399273803
FDC03,OUT046,3039.281035099799
DRF60,OUT013,3512.3698604504625
FDS27,OUT027,4599.647459149679
FDP33,OUT010,2327.8236927021853
FDJ36,OUT018,1930.1163594158143
NCR42,OUT013,295.13878784149256
FDV14,OUT017,1095.531322594084
NCP42,OUT035,2725.791976094476
FDB50,OUT027,2521.5083530191264
NCC30,OUT027,4251.151336772863
FDA23,OUT018,2028.4080799980984
FDW16,OUT017,1211.434120069901
FDQ52,OUT010,2125.496803135845
FDB58,OUT049,2724.515072661132
NCP29,OUT049,1299.492199874031
NCM05,OUT045,4134.229506046057
FDO25,OUT013,2944.6688065748313
NCM54,OUT046,2057.4871318260743
NCL54,OUT046,2761.2678386505795
FDL39,OUT010,1261.6258616949149
FDF53,OUT018,3251.2476171030075
NCQ42,OUT035,1644.3170920773664
FDF58,OUT013,826.964732950405
FDZ04,OUT035,633.7526878304429
FDE26,OUT019,917.7125690354314
FDS60,OUT017,2564.430606767186
FDV58,OUT017,2728.802929004345
FDM04,OUT045,866.4582500264896
FDE08,OUT035,1917.1598756827807
NCB43,OUT049,3230.722058695229
FDU11,OUT010,197.39131830169026
FDF22,OUT019,2102.1025749411924
FDE24,OUT013,1911.1590250099493
DRJ49,OUT046,2091.043394936019
NCQ53,OUT035,3354.7483734260823
NCL41,OUT013,343.9480072267843
FDR22,OUT013,1603.299423171456
FDH04,OUT035,1151.1850488139253
DRH15,OUT045,610.9507711107872
FDY40,OUT049,1255.2380989498115
NCI17,OUT035,1012.7555589835029
NCC18,OUT013,2572.3891524494193
FDY28,OUT027,4633.1908341702965
FDB45,OUT027,3119.7021703054415
NCL30,OUT018,2439.6845725917456
FDM10,OUT017,3034.873471807101
FDH22,OUT027,3329.6201921803713
NCZ53,OUT017,2745.0685961966965
NCI18,OUT013,3311.1788971985534
FDH14,OUT027,3706.1405903268005
FDR36,OUT027,2049.5754218556367
FDW01,OUT045,2367.9511940325483
FDK02,OUT027,3223.7253073225675
FDJ02,OUT018,2815.799680810592
FDU55,OUT013,3864.1836676412686
NCV18,OUT027,2694.088129746464
FDH14,OUT018,2654.0872229145434
FDZ37,OUT045,1484.1644527055087
FDX49,OUT049,3959.009618927449
NCD43,OUT046,1664.7411338186494
FDZ07,OUT013,702.338256922747
FDK43,OUT035,1636.5128355579031
FDR32,OUT018,4005.624282916532
FDT39,OUT013,2245.351575270924
NCV54,OUT017,1644.6897549260948
FDF38,OUT018,1169.6438594876695
FDV60,OUT046,2987.744419302596
FDH44,OUT027,3788.4345213907873
FDS21,OUT046,1027.2203837188677
NCL41,OUT045,596.5078459293513
FDM46,OUT017,1049.0206063761384
FDU27,OUT045,662.647640481267
NCJ54,OUT017,3364.7090278951573
DRG51,OUT018,3099.129492739329
NCA29,OUT019,1514.7945985033489
FDR47,OUT045,2997.997878546722
NCL19,OUT027,3724.2993813566572
DRG01,OUT049,1664.8200929171085
FDG10,OUT046,986.8720341075118
NCV05,OUT049,2795.863958769316
NCH18,OUT019,2616.592663845312
FDV14,OUT018,1809.3855598480895
DRJ23,OUT035,2613.2505054837084
DRJ11,OUT046,2849.585570934365
FDZ03,OUT017,2628.002874134503
FDI27,OUT010,0.0
FDJ14,OUT018,1758.0055367238183
FDU32,OUT017,1656.6299217305177
FDD47,OUT027,4035.4380337425546
DRF36,OUT035,2651.9913207100217
FDM21,OUT046,4004.275723085121
FDV10,OUT018,1139.895768169401
FDH60,OUT018,3473.309038101327
FDX47,OUT010,933.9925620913309
FDT19,OUT019,1298.3655889965635
FDO11,OUT045,3999.5056736276647
FDH24,OUT027,3949.42495002735
FDL02,OUT018,2083.533737102647
FDB02,OUT049,3192.8259478246027
FDA43,OUT046,3010.4091416163255
FDG52,OUT045,727.7687663673346
DRC12,OUT013,2770.3538720661827
FDY37,OUT018,2735.2244211112775
NCU18,OUT045,2230.6812226074107
FDU09,OUT035,517.5826158614891
DRJ25,OUT027,2083.9056278125927
DRE12,OUT018,2195.681380379222
DRL47,OUT017,1717.7448919404706
DRK01,OUT046,1471.7877211219188
FDC22,OUT019,1595.6179560810324
FDG44,OUT013,522.432623591023
FDW04,OUT035,1677.6191935689103
FDK09,OUT049,3889.625138112292
NCN43,OUT035,1599.5816517542344
FDG04,OUT049,3374.4631450942024
FDH32,OUT010,0.0
DRI47,OUT017,2063.9344335911965
DRE15,OUT013,1000.8984654244496
FDY11,OUT035,735.9152911221436
FDO60,OUT049,1094.4799000839953
FDQ20,OUT018,1122.2531900521494
FDO57,OUT027,3890.043688180289
FDT14,OUT019,488.2142401188012
FDA57,OUT049,1043.8641637768173
DRN35,OUT017,270.9380456951094
FDJ03,OUT046,763.7191267783355
FDX28,OUT017,1200.3524663007215
DRE25,OUT045,1431.992558925237
FDR09,OUT046,4012.710322661055
FDB23,OUT035,3277.0009330516905
FDO08,OUT045,2612.4941069917204
FDQ23,OUT049,1986.938404053727
FDW04,OUT013,1830.2576638482092
DRK13,OUT010,1373.3618708488284
NCL17,OUT027,3643.1362148331827
FDY21,OUT035,2485.244255575602
FDJ38,OUT027,4508.072612142138
FDA37,OUT019,783.9202051603734
FDV43,OUT013,432.04907221786243
FDL36,OUT046,1363.1611268379902
FDD53,OUT045,676.0297355472603
FDZ19,OUT010,1071.5168652534435
FDV21,OUT045,1816.4919687416332
NCL54,OUT018,3233.9594843131044
DRI47,OUT027,3752.4755069651837
DRG03,OUT049,2796.515571834115
FDG21,OUT013,2017.8354184543673
FDW03,OUT018,2160.258124913097
NCI55,OUT046,1933.8515645761167
DRC36,OUT019,1594.6139538587026
FDH22,OUT017,1624.5999153855246
FDV20,OUT045,2044.8324390905163
NCU41,OUT027,4459.414254733914
FDN46,OUT027,2982.1397715314324
FDK50,OUT045,2580.2452228330876
NCA05,OUT027,3795.1654688843855
DRH01,OUT018,3102.4914813396044
FDT08,OUT018,2786.291491199111
FDM08,OUT018,3979.4426743512113
FDZ07,OUT035,537.1790553639489
FDS22,OUT017,538.0584418007061
FDV35,OUT027,3767.696262831276
FDI28,OUT010,0.0
FDW58,OUT027,3205.2878830485242
FDT52,OUT045,3889.0472908119355
FDY34,OUT046,2644.1388243187403
FDR10,OUT046,2560.068136426202
FDK57,OUT017,1586.1848768325963
FDR02,OUT027,3195.9104797175596
FDX49,OUT046,3578.58895887178
FDQ20,OUT046,638.8208768196173
DRK23,OUT045,3929.4836905808197
NCW06,OUT046,2973.4236586182888
FDR31,OUT017,2058.975258079986
NCE43,OUT013,2336.041250353088
DRO59,OUT027,2643.791184142273
FDN09,OUT049,4233.584750864164
FDR11,OUT046,2380.0197703413073
FDO57,OUT013,2230.438012002773
NCX18,OUT017,2877.0393249727713
FDB05,OUT018,4282.1515429963465
FDQ08,OUT018,1477.0450952175788
NCG43,OUT035,1062.1361401662402
FDJ56,OUT013,1164.0007754722574
FDA13,OUT010,0.0
FDO56,OUT017,1598.69712233445
FDB37,OUT018,4311.226932050059
FDZ02,OUT018,2006.3602378754067
FDQ24,OUT046,3836.95092445967
FDM16,OUT013,989.3572863276254
FDU35,OUT049,1880.3315431961623
FDT35,OUT035,2244.1234121889884
NCX30,OUT049,4287.005142575707
FDG04,OUT017,2730.8590654646423
FDI12,OUT035,919.8774767233031
FDE35,OUT035,618.9251499107309
NCP14,OUT027,3017.627100806192
NCY53,OUT045,1737.2309254959646
FDP49,OUT017,599.7288290023416
FDQ04,OUT017,343.49319118819903
FDM39,OUT035,2406.1577322976145
FDO58,OUT019,1367.073820067421
FDC56,OUT017,1493.6480566555147
NCQ54,OUT046,2654.4278982486694
FDV10,OUT027,2135.5866740165693
NCK17,OUT046,628.0747666189891
NCF55,OUT027,2066.4781179487914
FDV33,OUT013,3910.0824761103986
NCH29,OUT019,336.88639492752327
FDA37,OUT027,3433.870077132602
FDH46,OUT018,2099.5244724988097
FDS25,OUT035,1241.8526665899371
FDH04,OUT027,2944.375743042411
FDX52,OUT046,3009.915092198461
NCD42,OUT017,381.12199005942966
FDW47,OUT017,1642.1932175471202
FDL25,OUT027,2809.1961278717445
NCJ06,OUT010,357.36354793370947
FDY09,OUT013,2536.8680811399086
FDS40,OUT046,635.479175680699
FDH41,OUT017,3047.7812525408644
FDG38,OUT035,975.4893024507242
FDU03,OUT027,4247.648312089033
FDV20,OUT046,1998.9739341843524
DRB13,OUT045,3113.7312024587864
NCQ30,OUT013,1686.1694203087181
NCH06,OUT013,3565.933297305215
FDU50,OUT018,2316.549594976914
NCO42,OUT019,1127.9906516342562
FDW09,OUT018,1782.357725464124
FDH04,OUT013,1281.9284993067386
FDC21,OUT045,1755.8102436225627
FDL21,OUT049,1126.977720296436
FDM46,OUT010,0.0
FDT22,OUT019,0.0
FDB28,OUT035,2651.8939553608543
FDI12,OUT018,1780.8531013672218
FDA28,OUT045,2036.731829518285
FDF59,OUT013,1756.0476261041103
FDM45,OUT027,3347.523210073352
FDQ56,OUT017,951.6675140183688
FDR46,OUT049,2539.4698228456255
FDT01,OUT013,2920.3792389455048
FDD16,OUT027,2638.6313952307364
NCU30,OUT010,987.086125746056
FDM40,OUT010,394.7886717874753
FDI56,OUT035,1010.5686571099081
NCS30,OUT013,1702.6059548117119
FDU08,OUT017,1317.615955369719
FDX51,OUT027,4578.676710181286
FDA43,OUT045,3074.980933428269
FDX59,OUT010,0.0
FDC37,OUT018,2127.289225847763
FDP58,OUT013,3075.3473072846236
NCY42,OUT035,1900.376910621912
FDF21,OUT018,3432.9452535269183
FDU10,OUT027,2098.3883348951754
DRL47,OUT018,2422.221141517908
FDA58,OUT018,4248.464442664579
FDJ22,OUT049,3401.386499408887
FDK50,OUT046,2510.8795739978113
FDO38,OUT035,808.2390705654702
DRF60,OUT035,3376.9046116041955
NCZ42,OUT019,2585.184030980543
FDD35,OUT049,2289.613086448792
FDL25,OUT045,1378.2653513774421
FDJ16,OUT013,571.3402336085369
DRK59,OUT049,4011.829381216515
FDI50,OUT046,3643.173502587203
NCB19,OUT045,1326.6612446908262
DRI37,OUT035,487.6436135250474
FDA14,OUT027,3734.9070222236187
FDC08,OUT018,3964.123677147324
FDS45,OUT046,1683.9553268712625
FDI21,OUT049,1405.9799176859292
DRJ47,OUT035,2359.884873221326
DRE37,OUT027,4346.640446109587
FDT55,OUT018,2963.3355985491908
NCG42,OUT027,3482.792165630948
FDA31,OUT049,2963.3711884481645
NCW42,OUT046,3525.623883009993
FDF50,OUT017,2678.97470000882
FDK56,OUT049,3176.161772778323
FDX10,OUT035,130.10561439728826
NCK07,OUT027,4008.553226038537
FDZ49,OUT017,3108.0549179592836
FDR33,OUT013,1516.466823209943
FDO44,OUT018,2257.7009187320355
FDA20,OUT046,2865.8986982136757
NCL30,OUT045,2028.7943921099031
FDI05,OUT019,0.0
FDQ12,OUT018,4031.0534378044185
FDH47,OUT017,1362.1789138609938
FDH34,OUT018,3390.9973676132104
FDF29,OUT046,2111.6051364546825
FDG40,OUT018,1003.4050931231927
NCE18,OUT017,3675.3438218441906
FDP21,OUT010,1490.6724117317644
FDY50,OUT013,1030.3492987020745
FDB36,OUT049,2500.6358261988757
NCZ29,OUT049,2338.481606718377
FDU20,OUT018,2389.6921649036103
FDO56,OUT013,1656.9077597085861
FDW31,OUT049,3513.5377535197704
DRH59,OUT013,935.3060249138766
NCB30,OUT017,2864.5990342905325
FDK43,OUT027,3489.029107034199
FDW43,OUT045,3684.5404719411417
NCL19,OUT017,2003.3585240108487
FDJ27,OUT046,1480.3992708984888
FDC45,OUT046,2504.4204783505647
FDY40,OUT035,403.7589793616853
NCM41,OUT035,1084.0112664611502
NCK18,OUT019,1477.241363438709
FDP37,OUT049,2262.8435293141483
FDA27,OUT027,5501.992987788264
NCX30,OUT035,3526.845176231972
FDR09,OUT017,3722.6058802376683
FDG08,OUT027,4007.626402183556
NCU30,OUT013,2368.6939068729207
FDB16,OUT017,1115.9607038211534
FDM16,OUT017,946.8661062214087
FDC48,OUT013,1092.8710945433909
NCF18,OUT046,2890.314095702337
FDU46,OUT018,1911.663116939466
FDH41,OUT018,3749.240093120443
NCN42,OUT010,801.8846417530926
FDU49,OUT046,1418.5472789030496
FDB20,OUT027,2667.177498566798
FDG50,OUT019,279.01300268280875
FDW20,OUT045,1974.0830359491983
NCO55,OUT049,2030.900856870102
FDX48,OUT046,2438.3465879606993
FDU48,OUT046,2035.7288949090998
FDR48,OUT019,939.5484656875415
FDK27,OUT013,1761.787654619829
FDT35,OUT013,2351.5249093675193
FDN12,OUT049,2043.0648198512504
NCE31,OUT019,0.0
FDL21,OUT017,495.85242120784505
FDV56,OUT017,1499.7028161683847
FDR16,OUT017,3039.6427847894265
NCP41,OUT049,2138.121717505386
FDJ27,OUT013,1301.9472103971307
FDA07,OUT017,1717.7644324191606
FDK55,OUT049,1818.7255054501734
FDM33,OUT049,3784.024912707967
FDY46,OUT046,2912.997281352301
FDD36,OUT046,1854.1961422354343
FDB12,OUT027,2984.6429410437577
FDF28,OUT019,823.1618156508857
NCE07,OUT019,1129.412392056131
FDW50,OUT027,3985.549490685693
NCW18,OUT017,3424.8497912129387
NCJ17,OUT019,0.0
DRZ24,OUT010,240.92485143861268
FDS07,OUT035,1495.866158237557
NCW05,OUT010,0.0
FDZ22,OUT018,1764.170844529457
FDK02,OUT046,1895.168829193488
FDZ45,OUT027,4604.48719964536
FDL25,OUT046,1306.0940448188912
FDS08,OUT045,2755.572439759918
NCZ42,OUT027,5187.852525209431
FDX57,OUT035,1189.1554944943778
FDF21,OUT046,2963.738740957374
FDJ56,OUT018,1784.2795861634859
FDX10,OUT013,276.56563203947917
DRG48,OUT035,1954.418728137302
DRN37,OUT046,2532.9994564510084
NCY41,OUT018,960.7320463985689
FDN28,OUT045,1702.554966778268
FDE34,OUT045,2782.7454792776643
FDR10,OUT045,2657.5826284550876
FDC32,OUT017,1120.6848799444142
DRG13,OUT046,2580.135970730733
FDP59,OUT049,2042.4042203787535
NCT53,OUT010,1024.359300343881
FDL57,OUT027,5488.855446044585
FDN32,OUT010,1414.1678845660826
FDK09,OUT018,3950.0911386326597
FDA52,OUT010,1055.3869117211602
FDC57,OUT049,3432.2854655235833
FDI09,OUT035,3290.2971579948817
NCB07,OUT046,3032.471336445953
FDP26,OUT035,1093.2881142338315
FDP40,OUT027,3256.840267603053
FDL15,OUT013,2156.9731188421947
FDV07,OUT046,1790.5669346611553
FDS03,OUT017,716.728149966134
FDE50,OUT049,3371.3524467575
FDQ15,OUT017,870.482094367544
FDQ33,OUT010,686.3974441847581
FDT22,OUT013,597.9592332848601
DRO35,OUT035,1481.9837311108345
FDJ41,OUT049,4503.267273867558
FDQ27,OUT035,1307.9836419433186
FDC26,OUT017,1374.2848836246299
NCF43,OUT027,3760.717716121
NCR50,OUT035,2078.6323925997967
FDE39,OUT018,2336.758518508923
FDN49,OUT027,1999.2490608290618
DRG11,OUT035,1249.7648447938323
NCA18,OUT049,2202.883342088103
FDM36,OUT018,3147.406161127553
FDW32,OUT017,1047.016435110675
NCQ18,OUT010,0.0
FDX14,OUT027,2599.3102367990086
FDD46,OUT017,1989.2024510831143
FDI34,OUT019,2367.776975556558
NCJ17,OUT035,798.3711093023571
FDB52,OUT035,3670.4318616826913
FDV55,OUT018,2688.902370085567
FDC57,OUT046,3003.3719081397967
FDB29,OUT046,1810.4514219470007
NCO43,OUT035,1193.9929535320043
FDG44,OUT045,768.4872365212473
FDJ34,OUT045,1979.840730524651
FDH40,OUT049,1657.7926375557163
NCD07,OUT027,3193.324291779106
FDB41,OUT017,425.37403596683816
FDH47,OUT018,1874.9150229846118
DRK37,OUT035,2599.7338442664523
FDM25,OUT019,1551.1405503677724
NCX06,OUT045,2930.3041934628855
NCS05,OUT017,1859.906375427322
FDS39,OUT045,2292.427640483904
FDC47,OUT027,4895.289314970267
FDG20,OUT013,2482.35786839957
DRL23,OUT017,1457.286279375172
FDY33,OUT013,2221.74065470353
NCH18,OUT045,3842.625238372939
FDX47,OUT035,2097.158679984016
NCB06,OUT045,2465.9810285614385
FDP36,OUT049,1258.0277994900712
FDW44,OUT018,3193.340321958961
NCU41,OUT018,3447.0910397620564
NCS17,OUT046,1438.841072514585
FDD46,OUT035,1923.7338269313536
FDE45,OUT017,2526.9349418253496
FDI09,OUT017,3398.0101885184968
NCJ54,OUT010,2062.483390770063
NCA29,OUT018,3174.6997604559965
NCN41,OUT027,3365.211502458764
FDY34,OUT035,2291.1042692416063
NCG55,OUT035,1458.0861052881864
DRM49,OUT046,563.4092242506053
NCB42,OUT049,2249.355417007517
FDE58,OUT045,1861.2077455854733
DRJ25,OUT013,430.6545129925016
FDS47,OUT010,0.0
FDY21,OUT049,3299.639667933876
NCI54,OUT013,1541.7114328404969
FDO24,OUT017,2007.12500945798
FDY43,OUT035,2187.862203771223
FDF35,OUT018,1977.402656655504
NCP29,OUT019,0.0
FDN28,OUT027,3103.248505531794
FDJ50,OUT018,1300.9259000313523
FDQ14,OUT027,3783.9545047857127
FDC37,OUT035,1331.42570670559
FDN08,OUT046,1807.1797768189404
FDD04,OUT035,1915.4062152927195
FDW34,OUT018,4284.207731677239
FDP04,OUT017,813.8962437945675
NCG07,OUT017,2670.27304602789
NCN14,OUT018,3272.2974261581485
FDJ16,OUT045,832.9466420190652
NCM42,OUT045,1759.11277949953
NCF19,OUT046,779.3080238006305
FDY21,OUT018,3347.3076998212946
FDY19,OUT035,1452.6160698464796
FDV09,OUT045,2420.33416902964
FDA28,OUT013,1858.258034460292
FDC38,OUT018,2421.4172590364396
FDL28,OUT045,3634.5404803058027
NCH43,OUT049,3740.1155747494504
NCN53,OUT045,586.5642600913279
NCW05,OUT017,1285.761137749686
NCO30,OUT018,3408.91116235519
FDT04,OUT019,0.0
FDB27,OUT018,3506.2412680435873
NCK07,OUT013,2377.563336657727
NCA53,OUT013,611.3076289247642
FDB33,OUT018,3008.703814200847
FDU37,OUT017,923.4149586475946
FDR13,OUT035,1482.9047448088054
FDE45,OUT049,3176.9953049519545
FDV37,OUT017,2777.37979660212
FDX44,OUT019,214.17890402938247
NCL06,OUT017,3791.6426620532166
FDJ28,OUT045,3040.473560644822
FDX55,OUT049,3788.9095516582083
NCK17,OUT018,1103.6534760223508
FDH52,OUT035,637.6627640595798
FDN13,OUT027,2863.481104340647
FDK44,OUT018,3024.890751574746
FDU16,OUT046,1285.0552415739612
FDZ07,OUT017,643.6459093441131
NCN06,OUT027,3916.1870783306967
FDH02,OUT010,0.0
NCW18,OUT045,3782.2187443342273
FDH57,OUT013,1826.9138522471217
FDV35,OUT045,2325.2612221687386
NCU29,OUT013,2074.4250055452844
NCP02,OUT046,904.4482180163859
FDN44,OUT013,2330.2066948737156
FDX03,OUT018,1167.008160950887
FDR11,OUT010,698.8105381880409
FDA36,OUT046,2914.0861956666295
FDP58,OUT027,4725.3902088871455
FDH31,OUT045,1634.9263029271597
FDH34,OUT035,2584.1975043929197
FDS13,OUT035,3617.8981226940614
FDT01,OUT018,3879.088441408512
FDY09,OUT049,3181.881769153755
FDV33,OUT027,5549.216223864994
NCW29,OUT010,493.0177840813135
NCN17,OUT045,1673.9848061702533
FDX01,OUT046,1849.0879240506047
FDL03,OUT049,3565.815590775711
DRL59,OUT049,1283.3409829771908
DRM11,OUT027,5516.653094160087
FDA43,OUT049,3434.616834246628
FDZ56,OUT010,1141.3830298341918
FDI44,OUT018,1589.1458682568327
FDB50,OUT013,853.4757569677963
FDU15,OUT019,0.0
NCJ19,OUT019,0.0
FDD48,OUT013,1595.3463233659531
NCW42,OUT035,3072.926921407391
FDL24,OUT017,2514.3408660076648
NCB30,OUT013,2903.8914929620887
FDK25,OUT013,2280.85933903596
FDW28,OUT049,3377.8173190046955
FDD47,OUT017,2323.052210629772
FDK16,OUT019,74.98599808764902
FDW37,OUT046,1307.2753530106647
FDA48,OUT035,2966.411388621572
FDA14,OUT017,2004.1489959325309
FDV15,OUT013,1228.7803925190792
FDN22,OUT049,4236.198230191083
NCD55,OUT045,716.3629024991587
FDY43,OUT013,2324.9333715056005
NCU05,OUT017,976.2311214290562
FDF10,OUT035,1819.1551552218198
FDR39,OUT018,3281.682021098256
FDG40,OUT013,314.9474063373623
FDZ28,OUT019,804.2045032293868
FDE02,OUT045,1381.6953623510049
FDU60,OUT049,3029.5039321652284
FDM21,OUT013,3786.7337409214197
FDV52,OUT019,455.94962204284593
NCW06,OUT013,2774.5922538742325
FDX36,OUT035,3046.0080473077387
FDT35,OUT027,4072.234760014062
NCL19,OUT010,795.3457809794777
NCD31,OUT046,2605.9437725455364
FDE53,OUT019,526.2892046471025
FDW58,OUT019,575.6898454924481
DRF48,OUT046,2990.9810107287767
FDW57,OUT035,2314.3494923413778
DRH13,OUT017,1458.9172073127338
FDT33,OUT013,2463.420624284242
DRK47,OUT027,4967.881249461512
FDY22,OUT010,440.2572034826717
FDC35,OUT019,1868.2653363412842
FDO03,OUT013,3452.1253082741823
FDF24,OUT045,1362.5382012112213
FDF56,OUT018,3200.450378761012
FDD28,OUT013,665.5230934080555
FDG53,OUT027,3668.741617573948
FDO27,OUT019,13.933335263092886
NCF54,OUT018,3139.958195098373
FDC20,OUT027,2347.7268141213162
FDU10,OUT046,628.551006230693
DRA24,OUT018,3073.7572111007094
FDA02,OUT010,780.0163028314978
FDG10,OUT017,734.7975915853949
FDW39,OUT010,1379.2817779407842
FDP04,OUT019,0.0
NCM55,OUT013,2651.024783031683
FDG47,OUT045,4077.7248653971274
NCU41,OUT017,2739.4614090025143
NCK31,OUT017,587.5176401428685
FDZ46,OUT045,1715.5800001369153
FDU13,OUT027,3565.9422577534297
NCF19,OUT045,829.9246144414874
NCJ43,OUT013,2505.2054066753944
NCJ05,OUT045,2435.166679060213
FDS04,OUT027,3505.605154212966
FDX28,OUT010,122.03836470731585
FDB41,OUT027,2135.0561173744545
FDG53,OUT046,2197.297593471128
FDL15,OUT010,836.6751519085824
FDQ08,OUT049,1419.4220067163847
DRN36,OUT013,1307.3248311142193
FDI46,OUT013,3697.0674258463323
FDG16,OUT027,4733.917286028125
FDV32,OUT013,693.5654368492537
FDF44,OUT010,509.840545421765
FDK04,OUT018,1326.146411255786
NCA41,OUT013,2824.369502513081
FDD51,OUT017,318.14387810869584
NCZ53,OUT045,3007.3306299326805
FDP01,OUT027,3828.4194441675145
FDY25,OUT049,3284.385706945376
FDB17,OUT018,3280.053005012386
NCV54,OUT018,2341.3490295874662
FDJ32,OUT017,713.0269240977304
FDA37,OUT049,2351.270999606359
FDG35,OUT035,2434.942655726408
NCM05,OUT018,4591.906550593709
FDG45,OUT046,3378.365285793766
FDH28,OUT013,334.44572118999304
NCE18,OUT049,4342.25190706621
FDH38,OUT045,1917.201296893776
FDR56,OUT013,2832.146131401515
FDH17,OUT027,3038.1927279461524
FDD39,OUT049,3761.1253148767555
FDB41,OUT049,1094.5172963379177
NCR53,OUT046,3338.753656047118
FDX46,OUT017,675.6255328785255
FDV28,OUT049,1049.7352565387087
FDA08,OUT018,3069.900109684473
FDH45,OUT017,354.094468783308
NCS38,OUT010,113.02596521776968
FDD40,OUT010,1579.3804341275431
DRM59,OUT035,2089.646613353399
NCJ43,OUT018,3263.107059990075
NCN29,OUT013,637.5803510672608
NCC19,OUT045,2947.4623607038675
FDR56,OUT035,2654.4946914283228
FDZ43,OUT049,4185.951080494089
FDJ32,OUT010,0.0
DRH03,OUT017,1207.1248450163316
NCZ54,OUT035,2131.543550420174
FDE26,OUT017,1951.8223850372906
FDS03,OUT045,980.8546255153633
DRZ24,OUT019,596.209664472578
FDO48,OUT027,4952.359493716518
FDW39,OUT049,3172.1448421739206
NCK05,OUT049,1441.8737219195377
NCK30,OUT017,3699.5894434995625
FDT27,OUT018,4128.62108736211
FDS08,OUT019,1549.930060871286
NCJ19,OUT049,1164.7490450900686
FDC58,OUT045,785.5987258319433
DRE37,OUT013,2662.025800464916
FDW02,OUT035,1653.8919604600005
FDJ02,OUT010,850.7683991163885
FDX09,OUT045,2776.204983392081
FDT31,OUT010,1465.4046875484687
FDI24,OUT049,3107.338330370095
FDY09,OUT045,2860.6035990461987
FDV28,OUT045,445.63859265009023
DRM47,OUT049,3390.9313861216424
FDT52,OUT019,2678.419341330964
FDI48,OUT018,1300.3246006189765
FDY55,OUT017,3700.079467848288
FDU48,OUT013,1813.4934645726285
FDN25,OUT045,902.1059104975366
FDP20,OUT049,2376.8970900248005
FDJ15,OUT013,2744.1116595192843
FDD04,OUT018,2580.599707954121
FDY58,OUT045,3638.653713757785
FDR37,OUT018,3316.711637066677
FDF44,OUT013,1818.5753483433746
FDD32,OUT045,1368.4473363949337
FDR57,OUT017,2261.6173691907925
DRG39,OUT027,2312.5849856618356
FDX15,OUT017,2066.697521523475
DRN37,OUT045,2556.8959390903383
FDW40,OUT027,3768.5975983481403
FDB32,OUT049,1892.4361693206602
FDM40,OUT018,2520.2353946964886
FDE39,OUT027,3356.8969835048683
DRH49,OUT017,1080.8231050960899
FDT46,OUT049,1197.7264709837077
NCF06,OUT035,3692.012068029373
FDP07,OUT017,2744.9534987410943
FDC04,OUT013,3536.5145083716634
FDZ32,OUT017,1405.5326836100903
FDD50,OUT045,2538.800685460643
FDU56,OUT017,2636.880381191306
FDV34,OUT017,967.289225449787
NCY41,OUT013,316.241121434236
NCK18,OUT046,2634.5232754943336
DRH25,OUT049,1272.33956643783
FDT57,OUT046,3758.6943707028186
FDV56,OUT018,2208.800736063802
FDV12,OUT045,1554.5042644209143
FDN52,OUT017,1029.934551903716
FDX38,OUT035,411.4990828074492
FDE47,OUT018,2397.663284594697
NCO07,OUT013,3142.7440885003552
FDV09,OUT027,3850.9151376869713
FDZ23,OUT019,1660.1478145498904
DRH51,OUT018,1757.2755746302055
NCY54,OUT045,2518.1184587919597
DRG49,OUT013,3606.147785030681
NCC19,OUT049,3322.728308783574
NCV53,OUT045,3838.984890632776
FDZ47,OUT019,525.0832582903972
NCO26,OUT018,2195.7391244718738
NCP02,OUT045,987.8094583401312
NCW30,OUT018,4561.7712532839605
NCN55,OUT046,3739.9519120335362
FDB20,OUT010,0.0
DRL11,OUT013,2231.5086904342534
DRD60,OUT045,2898.66703512565
FDW14,OUT010,0.0
FDL27,OUT010,0.0
FDU09,OUT018,1335.077604515951
DRH36,OUT027,2657.4132455572562
FDP34,OUT027,3770.4925170031584
FDE04,OUT017,2609.6077176872823
FDZ57,OUT027,3545.616061134275
FDF02,OUT010,0.0
FDG28,OUT045,3890.7377943825395
NCI31,OUT046,612.6310695410675
FDT43,OUT013,624.3884445262374
FDU20,OUT046,1953.0290911747034
FDD53,OUT013,524.8862111289604
FDW15,OUT045,2388.2489979041566
NCT53,OUT045,2569.0533829964907
NCG55,OUT027,3259.4187161353366
FDD48,OUT035,1433.3707171749684
FDG47,OUT049,4482.624356032979
FDI21,OUT017,763.621865843716
FDT27,OUT017,3410.024496090102
DRO35,OUT013,1628.3567355411906
FDD33,OUT017,3460.881898287231
FDC04,OUT035,3426.0272290337034
FDY34,OUT013,2440.5756302757222
DRJ49,OUT049,2448.260985231065
FDE05,OUT049,2688.0685862024293
FDU31,OUT017,3227.840130178447
NCN19,OUT027,4452.309468410933
FDK56,OUT027,4224.307367185609
FDK58,OUT017,1403.0212855557547
NCJ42,OUT035,1285.2681497248345
FDZ34,OUT027,4425.40994554071
FDA52,OUT018,3305.5078296425454
NCR29,OUT013,638.3642639925192
FDT48,OUT035,2813.7763781062895
DRJ51,OUT019,2269.280440909322
NCS54,OUT046,2815.4228824708607
FDV01,OUT035,2022.081719046435
DRG51,OUT027,4059.3037333383036
NCG42,OUT013,1852.5561164891287
