,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Port
7477,8000_02,0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7478,8003_01,2,0,0,7.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
7479,8004_01,2,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7480,8005_01,0,0,2,22.0,0,0.0,15.0,0.0,548.0,124.0,False,1,1
7481,8005_02,0,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7482,8005_03,0,0,0,35.0,0,676.0,0.0,0.0,0.0,40.0,False,1,1
7483,8006_01,0,0,0,22.0,0,0.0,1145.0,0.0,0.0,371.0,False,1,1
7484,8007_01,0,0,0,26.0,0,0.0,0.0,1.0,886.0,0.0,False,3,0
7485,8007_02,0,0,1,24.0,0,0.0,0.0,92.0,1492.0,0.0,True,4,0
7486,8010_01,1,0,0,59.0,0,0.0,2593.0,0.0,98.0,0.0,True,6,1
7487,8012_01,2,1,0,24.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7488,8012_02,2,0,0,17.0,0,0.0,0.0,0.0,0.0,0.0,False,4,1
7489,8012_03,2,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7490,8014_01,0,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7491,8015_01,1,0,0,2.0,0,0.0,0.0,0.0,0.0,304.8547912992357,True,0,1
7492,8015_02,1,0,0,36.0,0,0.0,244.0,0.0,5432.0,2302.0,False,0,1
7493,8015_03,1,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
7494,8016_01,0,0,0,15.0,0,0.0,10.0,0.0,595.0,381.0,False,4,1
7495,8018_01,0,0,0,54.0,0,0.0,0.0,5.0,1268.0,26.0,False,1,1
7496,8019_01,2,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
7497,8020_01,0,0,0,22.0,0,668.0,79.0,0.0,0.0,1.0,False,1,0
7498,8021_01,0,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7499,8023_01,1,0,0,14.0,0,0.0,4545.0,271.0,199.0,1377.0,True,5,0
7500,8023_02,1,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,True,5,0
7501,8024_01,0,0,0,73.0,0,16.0,0.0,722.0,2.0,89.0,False,1,1
7502,8025_01,1,0,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
7503,8026_01,2,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7504,8027_01,0,0,0,12.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
7505,8027_02,0,0,2,27.0,0,31.0,225.0,331.0,0.0,14.0,False,1,1
7506,8029_01,0,0,0,31.0,0,779.0,0.0,3.0,57.0,0.0,False,3,1
7507,8030_01,0,1,1,26.0,0,224.687617481203,0.0,0.0,0.0,0.0,False,3,1
7508,8031_01,1,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,True,5,0
7509,8032_01,1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,True,2,0
7510,8032_02,1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,True,2,0
7511,8034_01,2,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,False,4,1
7512,8034_02,2,0,0,52.0,0,1222.0,2.0,74.0,0.0,0.0,False,4,1
7513,8035_01,2,1,0,35.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7514,8036_01,0,0,0,51.0,0,172.0,350.0,0.0,16.0,1005.0,False,1,1
7515,8036_02,0,0,0,35.0,0,0.0,0.0,62.0,0.0,891.0,False,1,1
7516,8037_01,0,0,0,14.0,0,0.0,476.0,249.0,177.0,0.0,False,1,1
7517,8038_01,1,1,2,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,6,1
7518,8038_02,1,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
7519,8042_01,0,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7520,8043_01,1,0,2,45.0,0,5.0,17901.0,0.0,79.0,281.0,True,2,1
7521,8043_02,1,0,0,29.0,0,0.0,1408.0,0.0,408.0,1.0,True,2,1
7522,8043_03,1,0,0,39.0,1,1.0,392.0,64.0,148.0,1367.0,True,2,1
7523,8043_04,1,1,2,37.0,0,0.0,0.0,0.0,0.0,0.0,True,2,1
7524,8046_01,0,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
7525,8049_01,0,0,0,22.0,0,6.0,21.0,0.0,782.0,0.0,False,3,0
7526,8050_01,0,0,1,30.0,0,0.0,34.0,143.0,275.0,0.0,False,3,1
7527,8050_02,0,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7528,8050_03,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7529,8052_01,0,0,0,9.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
7530,8052_02,0,0,1,18.0,0,0.0,0.0,0.0,1.0,335.0,False,3,1
7531,8053_01,2,0,0,29.0,0,1544.0,1.0,206.0,0.0,0.0,False,1,0
7532,8054_01,2,0,2,52.0,0,224.687617481203,0.0,262.0,1425.0,571.0,False,1,1
7533,8055_01,0,0,0,27.0,0,0.0,0.0,846.0,59.0,0.0,False,4,1
7534,8056_01,1,0,0,54.0,0,0.0,793.0,0.0,87.0,1567.0,False,6,0
7535,8056_02,1,0,0,28.0,0,40.0,9012.0,0.0,111.0,551.0,True,6,0
7536,8057_01,1,1,0,65.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
7537,8057_02,1,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
7538,8058_01,0,0,0,29.0,0,12.0,2.0,0.0,432.0,1548.0,False,1,0
7539,8059_01,0,0,0,20.0,0,0.0,38.0,0.0,0.0,1779.0,False,3,0
7540,8060_01,2,0,0,39.0,0,1369.0,259.0,960.0,1.0,29.0,False,1,1
7541,8060_02,2,1,0,37.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7542,8063_01,0,0,0,20.0,0,224.687617481203,25.0,0.0,11.0,0.0,False,1,1
7543,8064_01,2,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7544,8064_02,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
7545,8064_03,2,1,0,33.0,0,0.0,0.0,0.0,0.0,0.0,False,4,1
7546,8066_01,2,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7547,8067_01,0,0,2,32.0,0,1.0,0.0,173.72916912197996,9.0,663.0,False,1,0
7548,8068_01,0,0,0,20.0,0,0.0,52.0,0.0,110.0,614.0,False,1,1
7549,8069_01,1,1,2,60.0,0,0.0,0.0,0.0,0.0,0.0,True,5,1
7550,8071_01,0,0,0,53.0,0,0.0,0.0,716.0,0.0,0.0,True,1,1
7551,8072_01,1,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,True,5,1
7552,8072_02,1,0,2,35.0,0,0.0,5500.0,0.0,180.0,3173.0,False,5,1
7553,8075_01,0,0,2,19.0,0,355.0,0.0,0.0,0.0,284.0,False,1,1
7554,8076_01,1,0,2,43.0,0,1.0,2060.0,173.72916912197996,1.0,2764.0,False,6,0
7555,8076_02,1,0,2,29.0,0,2686.0,0.0,0.0,2854.0,2553.0,False,6,0
7556,8077_01,0,0,0,20.0,0,721.0,122.0,0.0,0.0,0.0,False,3,0
7557,8078_01,0,0,0,19.0,0,0.0,0.0,134.0,1931.0,304.8547912992357,False,1,0
7558,8079_01,0,0,1,21.0,0,505.0,0.0,0.0,0.0,110.0,True,1,1
7559,8081_01,1,0,2,39.0,0,2.0,15450.0,336.0,1.0,904.0,True,5,0
7560,8082_01,0,1,0,12.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7561,8082_02,0,0,2,20.0,0,1842.0,0.0,0.0,0.0,0.0,True,1,0
7562,8083_01,0,0,0,18.0,0,595.0,134.0,7.0,0.0,0.0,False,1,0
7563,8084_01,1,0,0,31.0,0,224.687617481203,745.0,0.0,6688.0,2161.0,False,6,0
7564,8085_01,0,0,1,35.0,0,635.0,3.0,0.0,311.1387779083431,25.0,False,1,1
7565,8086_01,0,1,1,44.0,0,0.0,0.0,173.72916912197996,0.0,0.0,True,3,0
7566,8087_01,1,0,0,62.0,0,33.0,3518.0,0.0,394.0,0.0,True,0,0
7567,8088_01,2,0,0,23.0,0,1.0,0.0,11.0,0.0,2336.0,False,4,0
7568,8088_02,2,0,0,23.0,1,3.0,0.0,0.0,1677.0,304.8547912992357,False,1,0
7569,8089_01,0,0,0,19.0,0,0.0,0.0,1761.0,0.0,36.0,True,1,0
7570,8091_01,0,0,0,29.0,0,18.0,7.0,0.0,0.0,779.0,False,1,0
7571,8092_01,1,0,0,31.0,0,0.0,4655.0,135.0,2075.0,402.0,True,5,1
7572,8092_02,1,1,2,33.0,1,0.0,458.07720329024676,0.0,0.0,0.0,True,5,1
7573,8092_03,1,0,0,41.0,0,0.0,3216.0,0.0,433.0,517.0,False,5,1
7574,8094_01,1,0,0,60.0,0,19.0,7316.0,0.0,0.0,1781.0,True,6,0
7575,8097_01,1,1,0,41.0,0,0.0,0.0,173.72916912197996,0.0,0.0,True,0,1
7576,8098_01,1,0,0,69.0,1,0.0,269.0,0.0,190.0,9033.0,False,0,0
7577,8098_02,1,0,2,44.0,0,9.0,2311.0,0.0,633.0,1.0,True,0,0
7578,8098_03,1,1,2,18.0,0,0.0,458.07720329024676,0.0,0.0,0.0,True,0,0
7579,8098_04,1,0,2,26.0,0,0.0,11598.0,0.0,3.0,386.0,True,0,0
7580,8102_01,0,0,0,30.0,0,4.0,0.0,442.0,2441.0,0.0,False,1,0
7581,8103_01,2,0,0,34.0,0,81.0,0.0,492.0,122.0,0.0,False,1,0
7582,8105_01,0,0,1,18.0,0,0.0,0.0,15.0,570.0,84.0,False,1,0
7583,8106_01,0,1,2,49.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7584,8107_01,0,0,1,71.0,0,48.0,43.0,0.0,78.0,534.0,False,1,0
7585,8108_01,0,0,1,19.0,0,150.0,605.0,0.0,0.0,1.0,False,1,1
7586,8112_01,0,0,1,23.0,0,90.0,4.0,0.0,7.0,588.0,False,1,1
7587,8115_01,1,1,0,31.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
7588,8115_02,1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
7589,8116_01,2,0,2,28.0,0,49.0,0.0,0.0,2.0,1136.0,False,5,0
7590,8117_01,1,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
7591,8117_02,1,0,0,24.0,0,0.0,809.0,0.0,4928.0,143.0,False,0,1
7592,8117_03,1,1,2,54.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
7593,8118_01,0,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7594,8119_01,0,1,2,2.0,0,0.0,0.0,0.0,0.0,0.0,False,1,1
7595,8119_02,0,0,2,20.0,0,6.0,1119.0,0.0,24.0,13.0,True,1,1
7596,8119_03,0,0,2,20.0,0,97.0,279.0,0.0,301.0,39.0,False,1,1
7597,8120_01,1,0,2,36.0,0,0.0,4260.0,0.0,0.0,1678.0,True,5,0
7598,8121_01,0,1,0,25.0,0,0.0,0.0,173.72916912197996,0.0,0.0,True,3,0
7599,8122_01,1,0,2,58.0,0,0.0,226.0,0.0,5481.0,304.8547912992357,False,6,1
7600,8122_02,1,0,0,37.0,0,79.0,218.0,0.0,442.0,659.0,True,6,1
7601,8122_03,1,0,0,26.0,0,0.0,13.0,0.0,3803.0,3557.0,False,6,1
7602,8123_01,0,1,0,45.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7603,8124_01,0,0,0,44.0,0,0.0,903.0,0.0,0.0,0.0,False,1,0
7604,8128_01,2,1,0,24.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
7605,8129_01,0,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7606,8129_02,0,0,0,4.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
7607,8129_03,0,0,0,24.0,0,381.0,925.0,342.0,0.0,642.0,False,1,0
7608,8129_04,0,0,2,27.0,0,3.0,13.0,0.0,0.0,788.0,False,1,0
7609,8129_05,0,0,0,39.0,0,44.0,1620.0,0.0,6.0,0.0,False,4,0
7610,8130_01,0,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
7611,8130_02,0,0,2,4.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
7612,8130_03,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
7613,8131_01,2,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7614,8133_01,2,0,0,27.0,0,831.0,0.0,0.0,867.0,20.0,False,5,0
7615,8135_01,1,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
7616,8136_01,1,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
7617,8136_02,1,0,0,60.0,0,0.0,5998.0,0.0,4794.0,8.0,False,6,0
7618,8137_01,0,0,0,18.0,0,0.0,297.0,0.0,588.0,23.0,False,3,0
7619,8138_01,0,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7620,8139_01,0,0,0,25.0,0,11.0,780.0,0.0,0.0,0.0,True,4,0
7621,8140_01,0,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7622,8141_01,0,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7623,8143_01,0,0,0,18.0,0,0.0,17.0,5.0,0.0,712.0,True,1,1
7624,8144_01,1,1,2,45.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
7625,8144_02,1,0,0,13.0,0,0.0,3680.0,0.0,1529.0,3854.0,False,0,0
7626,8144_03,1,0,0,28.0,0,0.0,3317.0,77.0,0.0,130.0,True,0,0
7627,8144_04,1,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
7628,8147_01,0,0,0,20.0,0,0.0,142.0,0.0,3528.0,92.0,False,3,0
7629,8147_02,0,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7630,8147_03,0,0,0,42.0,0,18.0,5.0,470.0,356.0,57.0,False,3,0
7631,8147_04,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
7632,8148_01,0,0,0,18.0,0,0.0,508.0,0.0,44.0,257.0,False,3,0
7633,8149_01,0,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7634,8150_01,2,1,2,3.0,0,0.0,0.0,173.72916912197996,0.0,0.0,True,4,1
7635,8150_02,2,1,1,49.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
7636,8150_03,2,0,0,19.0,0,691.0,0.0,10.0,561.0,25.0,False,4,1
7637,8152_01,0,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
7638,8153_01,0,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7639,8156_01,0,0,1,53.0,0,90.0,29.0,102.0,244.0,56.0,False,3,0
7640,8157_01,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7641,8157_02,0,0,2,39.0,0,1663.0,0.0,262.0,229.0,0.0,False,1,1
7642,8157_03,0,0,0,45.0,0,0.0,0.0,2778.0,1910.0,0.0,False,3,1
7643,8157_04,0,1,0,10.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7644,8157_05,0,0,2,1.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7645,8157_06,0,0,0,9.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7646,8158_01,2,0,0,40.0,0,953.0,0.0,356.0,0.0,0.0,False,1,0
7647,8159_01,0,0,0,26.0,0,0.0,0.0,0.0,622.0,8.0,False,1,0
7648,8161_01,0,0,0,18.0,0,1157.0,28.0,50.0,0.0,0.0,False,1,0
7649,8162_01,1,0,0,47.0,0,0.0,314.0,0.0,889.0,1090.0,False,4,0
7650,8164_01,0,0,0,31.0,0,0.0,918.0,0.0,0.0,900.0,False,3,1
7651,8165_01,2,0,0,28.82793046746535,0,279.0,11.0,40.0,718.0,0.0,False,4,0
7652,8167_01,0,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7653,8168_01,0,0,2,32.0,0,7.0,723.0,173.72916912197996,6.0,13.0,False,1,1
7654,8168_02,0,0,0,32.0,0,293.0,889.0,1.0,1.0,200.0,False,1,1
7655,8168_03,0,0,0,21.0,0,644.0,0.0,0.0,0.0,2.0,False,1,1
7656,8168_04,0,0,0,28.82793046746535,0,4.0,0.0,9.0,20.0,831.0,False,1,1
7657,8168_05,0,0,0,22.0,0,753.0,0.0,0.0,0.0,0.0,False,3,1
7658,8168_06,0,0,0,18.0,0,0.0,858.0,2.0,311.1387779083431,0.0,True,3,1
7659,8168_07,0,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7660,8168_08,0,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7661,8171_01,0,0,0,46.0,0,0.0,0.0,594.0,154.0,0.0,False,1,0
7662,8173_01,1,0,0,44.0,0,0.0,3771.0,0.0,521.0,4.0,True,6,1
7663,8175_01,1,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
7664,8176_01,1,0,2,28.0,0,5.0,8252.0,0.0,181.0,3027.0,False,2,1
7665,8177_01,0,0,0,31.0,0,116.0,458.07720329024676,298.0,2.0,227.0,False,3,1
7666,8178_01,0,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7667,8182_01,0,0,1,18.0,0,0.0,220.0,4.0,0.0,532.0,False,1,1
7668,8186_01,0,0,2,4.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7669,8186_02,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7670,8186_03,0,0,0,0.0,0,0.0,0.0,0.0,0.0,304.8547912992357,False,3,1
7671,8186_04,0,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
7672,8189_01,1,0,0,35.0,0,0.0,747.0,0.0,0.0,2478.0,False,6,0
7673,8190_01,1,1,2,43.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
7674,8191_01,0,0,1,18.0,0,0.0,0.0,19.0,751.0,4.0,False,3,1
7675,8192_01,0,0,0,18.0,0,539.0,2.0,3.0,900.0,0.0,False,1,1
7676,8194_01,0,0,0,18.0,0,0.0,0.0,662.0,30.0,0.0,True,1,1
7677,8197_01,0,0,2,49.0,0,598.0,0.0,0.0,118.0,0.0,False,1,0
7678,8199_01,0,0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7679,8200_01,0,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
7680,8202_01,1,0,0,4.0,0,0.0,458.07720329024676,0.0,311.1387779083431,0.0,True,6,1
7681,8202_02,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
7682,8202_03,0,1,0,28.82793046746535,0,0.0,0.0,0.0,0.0,304.8547912992357,True,6,1
7683,8202_04,1,0,0,39.0,0,19.0,3603.0,0.0,421.0,517.0,True,6,1
7684,8202_05,1,0,2,36.0,0,0.0,8151.0,5.0,0.0,8182.0,False,6,1
7685,8202_06,1,1,0,53.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
7686,8203_01,1,0,2,23.0,0,0.0,395.0,0.0,6.0,304.8547912992357,False,6,1
7687,8203_02,1,1,0,24.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
7688,8204_01,1,0,0,25.0,0,0.0,1003.0,1629.0,73.0,748.0,False,4,1
7689,8204_02,1,0,0,30.0,0,209.0,157.0,2566.0,171.0,472.0,False,4,1
7690,8205_01,0,0,0,20.0,0,625.0,0.0,2.0,0.0,0.0,False,3,0
7691,8207_01,2,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
7692,8208_01,0,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7693,8209_01,0,0,0,57.0,0,6.0,510.0,372.0,0.0,0.0,True,3,0
7694,8210_01,2,0,0,47.0,0,1282.0,0.0,5.0,495.0,0.0,False,5,1
7695,8211_01,0,1,2,26.0,0,224.687617481203,0.0,0.0,0.0,0.0,True,3,1
7696,8212_01,0,0,1,29.0,0,487.0,0.0,60.0,12.0,0.0,False,1,1
7697,8213_01,0,0,0,32.0,0,0.0,2.0,1.0,0.0,881.0,False,3,0
7698,8214_01,1,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,True,5,1
7699,8216_01,0,0,0,18.0,0,22.0,0.0,681.0,0.0,1.0,True,3,0
7700,8217_01,0,0,0,49.0,0,0.0,4.0,50.0,0.0,746.0,False,1,1
7701,8218_01,1,1,0,33.0,0,0.0,0.0,0.0,0.0,0.0,True,0,0
7702,8219_01,0,0,0,18.0,0,3.0,0.0,3.0,1773.0,0.0,False,3,0
7703,8220_01,1,0,0,29.0,0,0.0,5157.0,1.0,136.0,32.0,True,2,1
7704,8221_01,2,1,0,34.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
7705,8222_01,2,0,0,43.0,0,1054.0,109.0,576.0,645.0,0.0,False,5,0
7706,8222_02,2,0,0,18.0,0,32.0,1255.0,1.0,0.0,0.0,True,1,0
7707,8224_01,0,1,0,31.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
7708,8225_01,2,0,0,15.0,0,85.0,0.0,1130.0,0.0,248.0,False,3,1
7709,8226_01,2,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7710,8226_02,2,1,0,37.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7711,8226_03,2,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7712,8227_01,0,0,0,27.0,0,14.0,1186.0,460.0,12.0,9.0,True,4,0
7713,8229_01,0,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
7714,8231_01,0,0,0,33.0,0,201.0,819.0,0.0,0.0,0.0,True,3,1
7715,8231_02,0,0,0,65.0,0,0.0,0.0,113.0,208.0,587.0,False,3,1
7716,8232_01,0,0,0,19.0,0,5.0,666.0,0.0,123.0,440.0,False,1,1
7717,8233_01,0,0,0,30.0,0,0.0,0.0,779.0,0.0,18.0,False,1,1
7718,8233_02,0,0,0,37.0,0,72.0,0.0,18.0,0.0,809.0,False,1,1
7719,8235_01,0,0,0,15.0,0,0.0,21.0,22.0,1149.0,249.0,False,1,1
7720,8237_01,0,0,0,19.0,0,511.0,0.0,0.0,267.0,0.0,False,1,1
7721,8238_01,0,0,0,20.0,0,749.0,16.0,0.0,0.0,29.0,False,1,1
7722,8238_02,0,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,False,3,1
7723,8239_01,0,0,2,21.0,0,499.0,0.0,193.0,1.0,1.0,False,1,1
7724,8242_01,0,0,0,20.0,0,2.0,2.0,876.0,8.0,0.0,True,3,1
7725,8243_01,0,0,0,18.0,0,0.0,44.0,0.0,795.0,69.0,False,3,1
7726,8244_01,0,0,0,27.0,0,1007.0,0.0,0.0,9.0,0.0,False,3,0
7727,8247_01,1,0,0,23.0,0,0.0,2984.0,23.0,686.0,173.0,True,5,0
7728,8248_01,0,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7729,8248_02,0,0,1,72.0,0,309.0,0.0,0.0,0.0,463.0,False,3,0
7730,8251_01,0,1,0,35.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7731,8252_01,0,0,2,29.0,0,52.0,458.07720329024676,612.0,465.0,79.0,False,1,0
7732,8252_02,0,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7733,8252_03,0,1,0,7.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7734,8254_01,2,1,0,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,True,1,0
7735,8255_01,0,0,0,28.0,0,0.0,1.0,12.0,875.0,0.0,False,3,1
7736,8257_01,2,0,0,41.0,0,396.0,0.0,653.0,0.0,0.0,False,4,0
7737,8259_01,0,0,0,28.82793046746535,0,0.0,0.0,486.0,324.0,0.0,False,3,0
7738,8260_01,0,0,2,19.0,0,84.0,4.0,4.0,629.0,0.0,False,1,1
7739,8260_02,0,0,2,8.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7740,8260_03,0,1,2,4.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7741,8261_01,0,1,1,38.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7742,8264_01,2,0,0,21.0,0,32.0,0.0,1008.0,0.0,0.0,True,1,1
7743,8265_01,0,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7744,8266_01,0,1,0,10.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
7745,8267_01,2,0,0,29.0,0,304.0,0.0,48.0,946.0,0.0,False,4,0
7746,8267_02,2,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,True,1,0
7747,8268_01,1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,True,0,1
7748,8268_02,1,0,0,19.0,0,0.0,3.0,0.0,918.0,2346.0,False,0,1
7749,8270_01,2,0,0,38.0,0,86.0,1144.0,783.0,0.0,0.0,True,1,0
7750,8271_01,0,0,0,19.0,0,29.0,2633.0,0.0,0.0,124.0,True,1,1
7751,8272_01,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7752,8272_02,2,1,0,4.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7753,8272_03,2,1,0,29.0,0,0.0,458.07720329024676,0.0,311.1387779083431,0.0,True,1,1
7754,8273_01,0,0,0,46.0,0,0.0,0.0,0.0,369.0,515.0,False,3,0
7755,8275_01,2,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7756,8276_01,1,0,0,26.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
7757,8276_02,1,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,True,6,0
7758,8277_01,0,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,True,3,0
7759,8279_01,0,0,0,31.0,0,0.0,4334.0,55.0,56.0,304.8547912992357,True,3,0
7760,8280_01,0,0,0,34.0,0,0.0,0.0,880.0,22.0,0.0,True,1,0
7761,8281_01,0,0,0,45.0,0,0.0,1.0,233.0,453.0,17.0,False,1,0
7762,8282_01,0,0,0,61.0,0,67.0,0.0,654.0,0.0,86.0,False,3,1
7763,8287_01,2,0,0,21.0,0,1242.0,0.0,654.0,0.0,0.0,False,4,1
7764,8288_01,2,0,0,28.82793046746535,0,1852.0,0.0,870.0,0.0,7.0,False,5,0
7765,8288_02,2,0,0,15.0,0,1150.0,0.0,175.0,1.0,11.0,False,1,0
7766,8289_01,0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,False,3,0
7767,8291_01,0,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,True,3,1
7768,8292_01,1,1,0,39.0,0,0.0,0.0,0.0,0.0,0.0,True,6,1
7769,8294_01,2,1,0,62.0,0,0.0,0.0,0.0,0.0,0.0,True,4,1
7770,8295_01,2,0,0,40.0,0,1309.0,0.0,0.0,0.0,0.0,False,1,1
7771,8297_01,0,0,0,21.0,0,5.0,0.0,0.0,22.0,639.0,False,1,1
7772,8298_01,2,1,0,12.0,0,0.0,0.0,0.0,0.0,0.0,True,1,1
7773,8300_01,1,0,0,27.0,0,0.0,458.07720329024676,0.0,1866.0,676.0,True,6,0
